sampleID,core_name,core_type,sample_depth_start,sample_depth_end,Latitude,Longitude,modernWaterDepth,TEX86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BIT,publicationYear,reference_name,remark,reference_link,RI_zhang16,RI_zhang16_revised,RI_0to5,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,QC_flag,cline_calculation_method_temperature,thermocline_depth,thermocline_T,thermocline_T_depthIntegral,thermocline_T_weightedIntegral,SST,cline_calculation_method_nitrate,SSN,thermocline_nitrate,thermocline_nitrate_depthIntegral,thermocline_nitrate_weightedIntegral,region_ID,regionName
TEXAS_PSM_RR01272,S-9,,,,20.41,111.07,40.6,0.5,0.22,0.06,0.04,0.01,0.67,0.01,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.89,3.57,3.57,4.0,0.13924050632911392,0.22,include,grad_cal,25.0,24.54840087890625,25.526493072509766,24.57949329168753,25.753400802612305,grad_cal,1.2833318710327148,1.0238291025161743,1.0871626138687134,0.6251714722461543,38.0,South China Sea
TEXAS_PSM_RR01273,S-10,,,,19.59,111.7,106.2,0.625,0.19,0.06,0.06,0.02,0.64,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.88,3.5400000000000005,3.5400000000000005,3.0,0.17499999999999996,0.19,include,grad_cal,45.0,23.915090560913086,25.716039657592773,23.33276133711999,26.336509704589844,grad_cal,0.16815169155597687,0.0625426396727562,0.08532968908548355,0.9087729780351174,38.0,South China Sea
TEXAS_PSM_RR01274,S-11,,,,18.8,112.32,330.0,0.681818182,0.21,0.07,0.08,0.02,0.57,0.05,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.77,3.3899999999999997,3.3899999999999997,4.0,0.21518987341772153,0.21,include,grad_cal,55.0,23.56739044189453,25.868539810180664,22.53266879994798,26.7632999420166,grad_cal,0.11910166591405869,0.10003751516342163,0.056068263947963715,2.9310767567403326,38.0,South China Sea
TEXAS_PSM_RR01275,S-12,,,,19.71,111.42,79.0,0.625,0.2,0.06,0.06,0.02,0.64,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.88,3.5400000000000005,3.5400000000000005,3.0,0.17499999999999996,0.2,include,grad_cal,45.0,23.877208709716797,25.740514755249023,24.033853769949225,26.345491409301758,grad_cal,0.23910748958587646,0.5657810568809509,0.23080484569072723,0.6483992968430181,38.0,South China Sea
TEXAS_PSM_RR01276,S-13,,,,19.58,111.53,100.7,0.5625,0.2,0.07,0.05,0.02,0.64,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.87,3.5300000000000002,3.5300000000000002,2.5,0.17500000000000002,0.2,include,grad_cal,45.0,23.915090560913086,25.716039657592773,23.33276133711999,26.336509704589844,grad_cal,0.20199944078922272,0.29498952627182007,0.1422913670539856,0.8613945398671423,38.0,South China Sea
TEXAS_PSM_RR01277,S-14,,,,19.45,111.64,115.8,0.631578947,0.13,0.07,0.07,0.02,0.68,0.03,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,3.1100000000000003,3.8200000000000003,3.8200000000000003,3.5000000000000004,0.18390804597701146,0.13,include,grad_cal,40.0,24.578899383544922,26.04065704345703,23.444332161795764,26.474000930786133,grad_cal,0.16815169155597687,0.033433735370635986,0.09079930931329727,0.8153101798239715,38.0,South China Sea
TEXAS_PSM_RR01278,S-15,,,,19.32,111.75,132.7,0.611111111,0.18,0.07,0.06,0.02,0.64,0.03,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.93,3.6,3.6,3.0,0.18292682926829265,0.18,include,grad_cal,40.0,24.617210388183594,26.0400390625,23.385185989487603,26.49090003967285,grad_cal,0.1504931002855301,0.017252014949917793,0.07943904399871826,1.123447089447282,38.0,South China Sea
TEXAS_PSM_RR01279,S-16,,,,19.18,111.85,146.3,0.631578947,0.19,0.07,0.07,0.02,0.61,0.03,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.83,3.4699999999999998,3.4699999999999998,3.5000000000000004,0.19999999999999998,0.19,include,grad_cal,55.0,23.36779022216797,25.691390991210938,22.836934552639043,26.604290008544922,grad_cal,0.1504931002855301,0.11801265180110931,0.07325014472007751,1.5769537046078703,38.0,South China Sea
TEXAS_PSM_RR01280,S-17,,,,19.55,110.98,20.7,0.588235294,0.19,0.07,0.06,0.03,0.65,0.01,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.92,3.58,3.58,2.0,0.19512195121951217,0.19,include,all_nan,,,,,,grad_cal,1.0619219541549683,1.0619219541549683,0.0,0.0,38.0,South China Sea
TEXAS_PSM_RR01281,S-18,,,,19.49,111.08,66.3,0.538461538,0.23,0.06,0.04,0.02,0.63,0.01,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.7600000000000002,3.4,3.4,2.0,0.15789473684210528,0.23,include,grad_cal,40.0,24.476390838623047,26.172569274902344,24.433604528380727,26.563791275024414,grad_cal,1.0619219541549683,,,0.4026248908074818,38.0,South China Sea
TEXAS_PSM_RR01282,S-19,,,,19.24,111.53,124.9,0.588235294,0.19,0.07,0.06,0.02,0.64,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.89,3.5500000000000003,3.5500000000000003,3.0,0.18518518518518517,0.19,include,grad_cal,40.0,24.731908798217773,26.18241310119629,23.426283228858132,26.592008590698242,grad_cal,0.17448848485946655,0.04497892037034035,0.09078054875135422,1.0362608245600868,38.0,South China Sea
TEXAS_PSM_RR01283,S-20,,,,19.07,110.98,99.7,0.571428571,0.21,0.06,0.05,0.02,0.65,0.01,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.8600000000000003,3.52,3.52,2.5,0.16455696202531644,0.21,include,grad_cal,40.0,25.027509689331055,26.472959518432617,25.637079115847392,26.795909881591797,grad_cal,0.4777061939239502,0.575842022895813,0.374697208404541,0.9760746687686153,38.0,South China Sea
TEXAS_PSM_RR01284,S-21,,,,18.98,111.2,120.6,0.588235294,0.2,0.07,0.06,0.02,0.64,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.89,3.5500000000000003,3.5500000000000003,3.0,0.18518518518518517,0.2,include,grad_cal,35.0,25.203609466552734,26.41020393371582,23.671593497188155,26.661510467529297,grad_cal,0.21787579357624054,0.052017077803611755,0.11933445930480957,0.962431674166742,38.0,South China Sea
TEXAS_PSM_RR01285,S-22,,,,18.63,112.01,504.7,0.666666667,0.22,0.07,0.08,0.02,0.56,0.04,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.6900000000000004,3.2900000000000005,3.2900000000000005,4.0,0.22077922077922077,0.22,include,grad_cal,55.0,23.62790870666504,25.96514320373535,22.544827409759627,26.836090087890625,grad_cal,0.12389221042394638,0.10812453180551529,0.058470260351896286,2.906232235815095,38.0,South China Sea
TEXAS_PSM_RR01286,S-23,,,,18.63,111.11,147.8,0.611111111,0.19,0.07,0.07,0.02,0.62,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.83,3.47,3.47,3.5000000000000004,0.19999999999999998,0.19,include,grad_cal,35.0,25.255199432373047,26.449806213378906,23.67633907780899,26.70429039001465,grad_cal,0.3317576050758362,0.15555284917354584,0.20234496891498566,0.874532532885697,38.0,South China Sea
TEXAS_PSM_RR01287,S-24,,,,18.23,111.02,410.7,0.65,0.19,0.07,0.07,0.02,0.61,0.04,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.87,3.52,3.52,3.5000000000000004,0.19753086419753085,0.19,include,grad_cal,35.0,25.448999404907227,26.621618270874023,23.724600038614813,26.880189895629883,grad_cal,0.18811559677124023,0.01475165132433176,0.10152512788772583,1.2919367228021452,38.0,South China Sea
TEXAS_PSM_RR01288,S-25,,,,18.27,110.12,42.7,0.571428571,0.19,0.06,0.05,0.02,0.66,0.01,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.9000000000000004,3.5700000000000003,3.5700000000000003,2.5,0.1625,0.19,include,grad_cal,35.0,24.646089553833008,26.141746520996094,25.2295326527458,26.530990600585938,grad_cal,0.8386663794517517,0.6333505511283875,0.5247501134872437,0.6143047128971173,38.0,South China Sea
TEXAS_PSM_RR01289,S-26,,,,18.01,110.57,156.8,0.571428571,0.2,0.06,0.05,0.02,0.65,0.01,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.8600000000000003,3.52,3.52,2.5,0.16455696202531644,0.2,include,grad_cal,35.0,25.114410400390625,26.446136474609375,23.843917454653873,26.75279998779297,grad_cal,0.30399441719055176,0.07365844398736954,0.1794346123933792,0.7245285457566928,38.0,South China Sea
TEXAS_PSM_RR01290,S-27,,,,17.84,109.99,66.0,0.625,0.21,0.06,0.06,0.02,0.64,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.88,3.5400000000000005,3.5400000000000005,3.0,0.17499999999999996,0.21,include,grad_cal,35.0,24.65319061279297,26.15758514404297,23.78923400219172,26.601909637451172,grad_cal,0.3565047085285187,0.09961407631635666,0.22050565481185913,0.7254396529888727,38.0,South China Sea
TEXAS_PSM_RR01291,S-28,,,,17.69,109.92,105.7,0.6,0.21,0.06,0.05,0.02,0.64,0.02,-999.0,2018,Chen2018,,https://doi.org/10.1007/s11707-016-0620-1,2.8600000000000003,3.5200000000000005,3.5200000000000005,2.5,0.16455696202531644,0.21,include,grad_cal,35.0,24.879690170288086,26.333248138427734,23.73321239972554,26.746910095214844,grad_cal,0.3565047085285187,0.09961407631635666,0.22050565481185913,0.7254396529888727,38.0,South China Sea
TEXAS_PSM_RR01292,64PE332-1_3,MC,0.0,1.0,41.134,-8.695,15.0,0.432432432,0.482926829,0.051219512,0.02195122,0.009756098,0.426829268,0.007317073,0.12,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,1.86097561,2.295121951,2.295121951,2.2499999487500024,0.16037735982244575,0.482926829,include,all_nan,,,,,,grad_cal,4.401426315307617,4.401426315307617,0.0,0.0,44.0,Tropical West African Offshore
TEXAS_PSM_RR01293,64PE332-7_2,MC,0.0,1.0,41.151,-8.867,51.0,0.47311828,0.465517241,0.046934866,0.02394636,0.010536398,0.445402299,0.007662835,0.06,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,1.9386973159999998,2.3917624500000003,2.3917624500000003,2.272727359008268,0.1523297483059313,0.465517241,include,grad_cal,35.0,14.452099800109863,15.291147232055664,14.477310830705358,15.794809341430664,grad_cal,4.401426315307617,6.895854473114014,5.076264381408691,3.7292120305552525,44.0,Tropical West African Offshore
TEXAS_PSM_RR01294,64PE332-9_1,MC,0.0,1.0,41.243,-9.065,104.0,0.5,0.36,0.05037037,0.028148148,0.011851852,0.539259259,0.01037037,0.03,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.340740738,2.890370367,2.890370367,2.3749999578125007,0.14120370334563076,0.36,include,grad_cal,35.0,14.73859977722168,15.527810096740723,14.38578968566093,15.987709999084473,grad_cal,2.6928746700286865,6.582380294799805,3.782756805419922,5.23806131002214,44.0,Tropical West African Offshore
TEXAS_PSM_RR01295,64PE332-6_1,MC,0.0,1.0,41.13,-9.085,110.0,0.5,0.425373134,0.056716418,0.029850746,0.011940299,0.46119403,0.014925373,0.04,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.056716419,2.5328358219999996,2.5328358219999996,2.499999874375005,0.17142857187606683,0.425373134,include,grad_cal,35.0,14.73859977722168,15.527810096740723,14.38578968566093,15.987709999084473,grad_cal,2.6928746700286865,6.582380294799805,3.782756805419922,5.23806131002214,44.0,Tropical West African Offshore
TEXAS_PSM_RR01296,64PE332-5_2,MC,0.0,1.0,41.135,-9.345,506.0,0.539823009,0.391581633,0.066326531,0.045918367,0.011479592,0.464285714,0.020408163,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.131377549,2.616071426,2.616071426,3.99999991288889,0.20335429814530892,0.391581633,include,grad_cal,35.0,14.921309471130371,15.668377876281738,14.452361515356621,16.076499938964844,grad_cal,1.3681983947753906,4.2952728271484375,2.1262218952178955,5.125003922825702,44.0,Tropical West African Offshore
TEXAS_PSM_RR01297,64PE332-4_1,MC,0.0,1.0,41.132,-9.371,1007.0,0.592592593,0.343881857,0.069620253,0.063291139,0.010548523,0.485232068,0.02742616,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.278481012,2.79113924,2.79113924,6.000000094800001,0.21864951690567716,0.343881857,include,grad_cal,35.0,14.921309471130371,15.668377876281738,14.452361515356621,16.076499938964844,grad_cal,1.3681983947753906,4.2952728271484375,2.1262218952178955,5.125003922825702,44.0,Tropical West African Offshore
TEXAS_PSM_RR01298,64PE332-3_7,MC,0.0,1.0,41.136,-9.612,1989.0,0.620689655,0.329431438,0.073578595,0.080267559,0.008361204,0.476588629,0.031772575,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.292642141,2.8010033450000003,2.8010033450000003,9.60000007176,0.24189526200901743,0.329431438,include,grad_cal,40.0,14.844900131225586,15.70042896270752,14.441691501166932,16.147708892822266,grad_cal,0.6254107356071472,3.093925714492798,1.1993306875228882,4.307725196128079,44.0,Tropical West African Offshore
TEXAS_PSM_RR01299,64PE332-11_2,MC,0.0,1.0,40.133,-8.967,28.0,0.449438202,0.473326867,0.047526673,0.022308438,0.009699321,0.440349176,0.006789525,0.05,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,1.9097963160000002,2.356935017,2.356935017,2.29999996907,0.1510128901904704,0.473326867,include,all_nan,,,,,,grad_cal,1.345604419708252,1.345604419708252,0.0,0.0,44.0,Tropical West African Offshore
TEXAS_PSM_RR01300,64PE332-12_1,MC,0.0,1.0,40.134,-9.25,108.0,0.48255814,0.357743097,0.053421369,0.028211285,0.012004802,0.539015606,0.009603842,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.340336137,2.888955585,2.888955585,2.35000002499,0.14579439382717793,0.357743097,include,grad_cal,30.0,14.872190475463867,15.66295051574707,14.452613153413875,16.031509399414062,grad_cal,0.9890985488891602,4.685068130493164,2.1446988582611084,4.751061331373213,44.0,Tropical West African Offshore
TEXAS_PSM_RR01301,64PE332-13_3,MC,0.0,1.0,40.133,-9.699,505.0,0.555066079,0.35257732,0.069415808,0.053608247,0.011683849,0.491408935,0.021305842,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.262542957,2.775257734,2.775257734,4.588235178321801,0.20806794070286824,0.35257732,include,grad_cal,35.0,15.2694091796875,16.082910537719727,14.783569753895202,16.4778995513916,grad_cal,0.2667975127696991,1.6462115049362183,0.5594666004180908,3.2192835364365546,44.0,Tropical West African Offshore
TEXAS_PSM_RR01302,64PE332-14_4,MC,0.0,1.0,40.133,-9.825,981.0,0.61627907,0.308533917,0.072210066,0.072210066,0.010940919,0.503282276,0.032822757,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.3938730870000002,2.9299781200000004,2.9299781200000004,6.600000054840001,0.2246835449994392,0.308533917,include,grad_cal,35.0,15.483200073242188,16.245027542114258,14.92986202225483,16.58970069885254,grad_cal,0.2667975127696991,1.6462115049362183,0.5594666004180908,3.2192835364365546,44.0,Tropical West African Offshore
TEXAS_PSM_RR01303,64PE332-15_1,MC,0.0,1.0,40.133,-9.969,1808.0,0.626436782,0.316628702,0.074031891,0.080865604,0.009111617,0.485193622,0.034168565,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.340546698,2.859908885,2.859908885,8.875000342968761,0.2400000003512,0.316628702,include,grad_cal,35.0,15.483200073242188,16.245027542114258,14.92986202225483,16.58970069885254,grad_cal,0.1662628948688507,0.876936674118042,0.2839275300502777,2.5782233511270127,44.0,Tropical West African Offshore
TEXAS_PSM_RR01304,64PE332-24_2,MC,0.0,1.0,38.946,-9.465,41.0,0.451612903,0.435880399,0.056478405,0.027906977,0.011295681,0.461129568,0.00730897,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.019933554,2.4883720919999996,2.4883720919999996,2.470588271747405,0.16961130730148127,0.435880399,include,all_nan,,,,,,nan array,,,,,44.0,Tropical West African Offshore
TEXAS_PSM_RR01305,64PE332-17_2,MC,0.0,1.0,38.934,-9.476,48.0,0.451807229,0.437773609,0.056910569,0.027517198,0.011882427,0.458411507,0.00750469,0.03,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.011257034,2.477173231,2.477173231,2.3157893585207803,0.1713014464310339,0.437773609,include,all_nan,,,,,,nan array,,,,,44.0,Tropical West African Offshore
TEXAS_PSM_RR01306,64PE332-18_5,MC,0.0,1.0,39.031,-9.674,116.0,0.511278195,0.388791594,0.056917688,0.031523643,0.013134851,0.49474606,0.014886165,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.1978984269999997,2.7075306519999995,2.7075306519999995,2.40000004568,0.16618911133530925,0.388791594,include,grad_cal,35.0,15.295490264892578,16.148300170898438,15.029832471075908,16.54050064086914,grad_cal,0.7257341146469116,5.139152526855469,2.391634464263916,4.9949743728108364,44.0,Tropical West African Offshore
TEXAS_PSM_RR01307,64PE332-25_2,MC,0.0,1.0,38.967,-9.637,119.0,0.503703704,0.396013865,0.058058925,0.030329289,0.012131716,0.487001733,0.016464471,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.168977467,2.672443671,2.672443671,2.49999991757143,0.16642754583501745,0.396013865,include,grad_cal,40.0,15.474100112915039,16.260915756225586,15.318919456429093,16.72879981994629,grad_cal,0.7257341146469116,5.966343879699707,2.8092129230499268,5.243164949691098,44.0,Tropical West African Offshore
TEXAS_PSM_RR01308,64PE332-26_2,MC,0.0,1.0,39.012,-9.996,259.0,0.519886364,0.382511556,0.065100154,0.042372881,0.012711864,0.481895223,0.01540832,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.17719568,2.6744992229999998,2.6744992229999998,3.3333334120000027,0.194635058448592,0.382511556,include,grad_cal,35.0,15.704000473022461,16.440946578979492,15.268656148287963,16.78219985961914,grad_cal,0.43686503171920776,2.3317830562591553,0.8848591446876526,3.7063296968576367,44.0,Tropical West African Offshore
TEXAS_PSM_RR01309,64PE332-20_2,MC,0.0,1.0,39.26,-10.0,308.0,0.539130435,0.359259259,0.065432099,0.045679012,0.012345679,0.498765432,0.018518519,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.262962964,2.780246915,2.780246915,3.6999999757,0.19267822708966775,0.359259259,include,grad_cal,35.0,15.645109176635742,16.406517028808594,15.176121596877183,16.75139045715332,grad_cal,0.4120294153690338,2.4329872131347656,0.9083288908004761,3.6372614133494343,44.0,Tropical West African Offshore
TEXAS_PSM_RR01310,64PE332-22_6,MC,0.0,1.0,39.34,-10.13,1100.0,0.609375,0.319213313,0.075642965,0.077155825,0.010590015,0.487140696,0.030257186,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.331316188,2.8487140699999998,2.8487140699999998,7.285714420612247,0.24000000017626666,0.319213313,include,grad_cal,35.0,15.893209457397461,16.591581344604492,15.33830554212351,16.889890670776367,grad_cal,0.19387078285217285,0.8097643852233887,0.299906462430954,2.431968220990454,44.0,Tropical West African Offshore
TEXAS_PSM_RR01311,64PE332-23_2,MC,0.0,1.0,39.416,-10.216,1980.0,0.640625,0.32037325,0.071539658,0.079315708,0.00933126,0.480559876,0.038880249,0.01,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.335925354,2.8553654789999996,2.8553654789999996,8.499999785666674,0.23569794120714355,0.32037325,include,grad_cal,35.0,15.893209457397461,16.591581344604492,15.33830554212351,16.889890670776367,grad_cal,0.1326455920934677,0.4634833335876465,0.17263182997703552,2.11821338846039,44.0,Tropical West African Offshore
TEXAS_PSM_RR01312,64PE332-27_3,MC,0.0,1.0,38.606,-9.356,20.0,0.470588235,0.472584856,0.046997389,0.023498695,0.010443864,0.438642298,0.007832898,0.15,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,1.9112271549999997,2.357702351,2.357702351,2.250000095750002,0.15346534683501617,0.472584856,include,grad_cal,25.0,15.75590991973877,16.26276206970215,15.54788942856235,16.51259994506836,grad_cal,0.4543813467025757,2.421434164047241,0.9580893516540527,2.649630923047592,44.0,Tropical West African Offshore
TEXAS_PSM_RR01313,64PE332-29_2,MC,0.0,1.0,38.581,-9.365,48.0,0.458333333,0.449938195,0.048207664,0.023485785,0.009888752,0.461063041,0.007416564,0.07,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,1.99876391,2.467243515,2.467243515,2.3749998988750045,0.14831460775882338,0.449938195,include,grad_cal,25.0,15.75590991973877,16.26276206970215,15.54788942856235,16.51259994506836,grad_cal,0.4543813467025757,2.421434164047241,0.9580893516540527,2.649630923047592,44.0,Tropical West African Offshore
TEXAS_PSM_RR01314,64PE332-30_1,MC,0.0,1.0,38.651,-9.469,81.0,0.5,0.406906907,0.052552553,0.028528529,0.012012012,0.487987988,0.012012012,0.05,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.145645647,2.645645647,2.645645647,2.375000041625,0.1569620266055568,0.406906907,include,grad_cal,25.0,15.75590991973877,16.26276206970215,15.54788942856235,16.51259994506836,nan array,,,,,44.0,Tropical West African Offshore
TEXAS_PSM_RR01315,64PE332-28_1,MC,0.0,1.0,38.562,-9.372,94.0,0.5,0.422535211,0.047887324,0.025352113,0.011267606,0.481690141,0.011267606,0.07,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.104225356,2.597183103,2.597183103,2.2499999556250017,0.14634146438607973,0.422535211,include,grad_cal,25.0,15.75590991973877,16.26276206970215,15.54788942856235,16.51259994506836,grad_cal,0.4543813467025757,2.421434164047241,0.9580893516540527,2.649630923047592,44.0,Tropical West African Offshore
TEXAS_PSM_RR01316,64PE332-31_2,MC,0.0,1.0,38.42,-9.42,478.0,0.552447552,0.36345776,0.062868369,0.046168959,0.011787819,0.496070727,0.019646365,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.2534381119999995,2.769155204,2.769155204,3.9166667727083357,0.18981481447297954,0.36345776,include,grad_cal,25.0,15.696290016174316,16.20278549194336,15.27101433555119,16.44940948486328,grad_cal,0.3669270873069763,1.625382661819458,0.6805116534233093,2.3547601727994363,44.0,Tropical West African Offshore
TEXAS_PSM_RR01317,64PE332-33_1,MC,0.0,1.0,38.392,-9.428,1052.0,0.585714286,0.337804878,0.070731707,0.059756098,0.01097561,0.491463415,0.029268293,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.306097565,2.826829273,2.826829273,5.444444363456792,0.213627992847661,0.337804878,include,grad_cal,25.0,15.696290016174316,16.20278549194336,15.27101433555119,16.44940948486328,grad_cal,0.3669270873069763,1.625382661819458,0.6805116534233093,2.3547601727994363,44.0,Tropical West African Offshore
TEXAS_PSM_RR01318,64PE332-36_3,MC,0.0,1.0,38.226,-9.484,2432.0,0.623762376,0.323583181,0.069469835,0.069469835,0.009140768,0.491773309,0.036563071,0.03,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.3491773289999998,2.8775137089999996,2.8775137089999996,7.599999803080003,0.2189189181277867,0.323583181,include,grad_cal,30.0,15.998590469360352,16.566059112548828,15.57376905987355,16.85749053955078,grad_cal,0.17060519754886627,0.6497728228569031,0.2737731635570526,1.6756692493983614,44.0,Tropical West African Offshore
TEXAS_PSM_RR01319,64PE332-34_2,MC,0.0,1.0,38.451,-8.989,48.0,0.482758621,0.4,0.05,0.026666667,0.01,0.503333333,0.01,0.08,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.1866666660000003,2.699999999,2.699999999,2.6666667,0.14444444499999998,0.4,include,all_nan,,,,,,grad_cal,0.4897366464138031,0.4897366464138031,0.0,0.0,44.0,Tropical West African Offshore
TEXAS_PSM_RR01320,64PE332-38_2,MC,0.0,1.0,38.417,-9.062,98.0,0.504201681,0.408839779,0.054327808,0.031307551,0.011970534,0.481583794,0.011970534,0.04,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.127071824,2.6206261520000003,2.6206261520000003,2.6153846603668645,0.16510903395172796,0.408839779,include,all_nan,,,,,,grad_cal,0.4897366464138031,0.4897366464138031,0.0,0.0,44.0,Tropical West African Offshore
TEXAS_PSM_RR01321,64PE332-37_2,MC,0.0,1.0,38.338,-9.238,516.0,0.549450549,0.36913767,0.062027231,0.045385779,0.010590015,0.493192133,0.019667171,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.23600605,2.748865354,2.748865354,4.285714326183674,0.1870503588113279,0.36913767,include,all_nan,,,,,,grad_cal,0.2731710374355316,0.2731710374355316,0.0,0.0,44.0,Tropical West African Offshore
TEXAS_PSM_RR01322,64PE332-40_1,MC,0.0,1.0,38.33,-9.259,979.0,0.6,0.333780161,0.069705094,0.063002681,0.010723861,0.491957105,0.030831099,0.02,2016,Kim2016,,https://doi.org/10.1016/j.gca.2015.09.010,2.319034855,2.8418230589999998,2.8418230589999998,5.874999778531259,0.21529175114328628,0.333780161,include,grad_cal,25.0,15.696290016174316,16.20278549194336,15.27101433555119,16.44940948486328,grad_cal,0.2731710374355316,1.2877225875854492,0.49338066577911377,2.1290694486832225,44.0,Tropical West African Offshore
TEXAS_PSM_RR01323,GeoB18515-2,MC,0.0,1.0,43.6335,-54.5482,3632.0,0.501862109,0.458825955,0.076796892,0.049190078,0.00578103,0.387006106,0.02239994,0.016764416,2018,Schukies2018,,https://doi.org/10.1594/PANGAEA.894305,1.8301443220000002,2.239550368,2.239550368,8.508877829729304,0.24348543869378392,0.458825955,include,grad_cal,40.0,8.893799781799316,10.437403678894043,9.105691323500906,11.00940990447998,grad_cal,0.46956172585487366,1.443326711654663,0.6240289807319641,3.2783173038854563,12.0,Eastern North America Offshore
TEXAS_PSM_RR01324,GeoB18516-1,MC,0.0,1.0,44.1608,-54.2718,2503.0,0.440964135,0.509340626,0.060180857,0.030773273,0.003948936,0.383008217,0.012748091,0.024942415,2018,Schukies2018,,https://doi.org/10.1594/PANGAEA.894305,1.716599443,2.112355751,2.112355751,7.792801149474188,0.19341944947738834,0.509340626,include,grad_cal,40.0,6.925809860229492,8.962936401367188,7.120930710611289,9.635909080505371,grad_cal,0.48315370082855225,1.7381476163864136,0.6524369120597839,3.8009593567123514,12.0,Eastern North America Offshore
TEXAS_PSM_RR01325,GeoB18517-2,MC,0.0,1.0,44.7223,-54.6538,1470.0,0.419884873,0.540740151,0.050548219,0.023849827,0.003623733,0.372125043,0.009113026,0.025330555,2018,Schukies2018,,https://doi.org/10.1594/PANGAEA.894305,1.634071348,2.015309417,2.015309417,6.581562990430035,0.16988591391076713,0.540740151,include,grad_cal,30.0,6.4210100173950195,7.921878814697266,5.297755995064302,8.285390853881836,grad_cal,0.6780992150306702,1.097611904144287,0.7240551710128784,3.3483797778519864,12.0,Eastern North America Offshore
